Barcode,Plate ID,Well Name,column,row,MEASUREMENT SET ID,Total Nuclei (CountNuclei),labware barcode,Well,chemical_name,Annotation,Conc LOG[M],SMILES,Metadata_library
E13L458-0.5,602,J12,12,10,612,1810,4T640458,J12,(-)-Cotinine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,J13,13,10,612,1782,4T640458,J13,MK6-83,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,J14,14,10,612,1949,4T640458,J14,(?)-p-Chlorophenylalanine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,J15,15,10,612,1864,4T640458,J15,BRL 54443 maleate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,J16,16,10,612,1641,4T640458,J16,Canrenone,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,J17,17,10,612,1806,4T640458,J17,Caffeic Acid,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,J18,18,10,612,1791,4T640458,J18,Cilostamide,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,J19,19,10,612,1793,4T640458,J19,ML-9,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,J20,20,10,612,2035,4T640458,J20,Cephradine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,J21,21,10,612,1817,4T640458,J21,S-(+)-PD 123177 trifluoroacetate salt hydrate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,J22,22,10,612,1769,4T640458,J22,ML277,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,J23,23,10,612,1908,4T640458,J23,DMSO,neg,-7,N/A,LOPAC
E13L458-0.5,602,J24,24,10,612,1911,4T640458,J24,DMSO,neg,-7,N/A,LOPAC
E13L458-0.5,602,K01,1,11,612,1493,4T640458,K01,DMSO,neg,-7,N/A,LOPAC
E13L458-0.5,602,K02,2,11,612,1756,4T640458,K02,DMSO,neg,-7,N/A,LOPAC
E13L458-0.5,602,K03,3,11,612,1724,4T640458,K03,Azelaic acid,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K04,4,11,612,1826,4T640458,K04,IN-1130,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K05,5,11,612,1859,4T640458,K05,Atropine methyl nitrate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K06,6,11,612,1666,4T640458,K06,4-(2-Aminoethyl)benzenesulfonyl fluoride hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K07,7,11,612,1811,4T640458,K07,(?)-Norepinephrine (+)bitartrate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K08,8,11,612,1735,4T640458,K08,L-Aspartic acid,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K09,9,11,612,1800,4T640458,K09,Aurintricarboxylic acid,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K10,10,11,612,1710,4T640458,K10,TIC10 angular,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K11,11,11,612,1761,4T640458,K11,3-Aminopropionitrile fumarate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K12,12,11,612,1872,4T640458,K12,8-(p-Sulfophenyl)theophylline,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K13,13,11,612,2003,4T640458,K13,1-Aminobenzotriazole,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K14,14,11,612,1954,4T640458,K14,Arecaidine propargyl ester hydrobromide,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K15,15,11,612,1868,4T640458,K15,Sandoz 58-035,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K16,16,11,612,1878,4T640458,K16,Clemizole hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K17,17,11,612,1858,4T640458,K17,Acetylthiocholine chloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K18,18,11,612,1720,4T640458,K18,gamma-Acetylinic GABA,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K19,19,11,612,1912,4T640458,K19,SirReal2,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K20,20,11,612,1894,4T640458,K20,ATPA,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K21,21,11,612,2086,4T640458,K21,Agmatine sulfate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K22,22,11,612,1783,4T640458,K22,TBBz,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,K23,23,11,612,1714,4T640458,K23,DMSO,neg,-7,N/A,LOPAC
E13L458-0.5,602,K24,24,11,612,1629,4T640458,K24,DMSO,neg,-7,N/A,LOPAC
E13L458-0.5,602,L01,1,12,612,1422,4T640458,L01,DMSO,neg,-7,N/A,LOPAC
E13L458-0.5,602,L02,2,12,612,1502,4T640458,L02,DMSO,neg,-7,N/A,LOPAC
E13L458-0.5,602,L03,3,12,612,1685,4T640458,L03,Benzamil hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L04,4,12,612,1587,4T640458,L04,Nestorone,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L05,5,12,612,1705,4T640458,L05,"5-Bromo-2""-deoxyuridine",sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L06,6,12,612,1825,4T640458,L06,Carbamazepine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L07,7,12,612,1670,4T640458,L07,Betamethasone,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L08,8,12,612,1846,4T640458,L08,Cimetidine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L09,9,12,612,1849,4T640458,L09,Bestatin hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L10,10,12,612,1832,4T640458,L10,2-Chloroadenosine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L11,11,12,612,1772,4T640458,L11,PD153035 hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L12,12,12,612,1872,4T640458,L12,DMH4,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L13,13,12,612,1911,4T640458,L13,R(+)-6-Bromo-APB hydrobromide,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L14,14,12,612,1621,4T640458,L14,Chloroquine diphosphate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L15,15,12,612,1924,4T640458,L15,Biperiden hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L16,16,12,612,2007,4T640458,L16,Cystamine dihydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L17,17,12,612,1842,4T640458,L17,Cilostazol,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L18,18,12,612,1925,4T640458,L18,Chelidamic acid,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L19,19,12,612,1837,4T640458,L19,(+)-Catechin Hydrate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L20,20,12,612,1874,4T640458,L20,Artemether,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L21,21,12,612,1787,4T640458,L21,Corticosterone,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L22,22,12,612,1860,4T640458,L22,Argatroban monohydrate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,L23,23,12,612,1905,4T640458,L23,DMSO,neg,-7,N/A,LOPAC
E13L458-0.5,602,L24,24,12,612,1706,4T640458,L24,DMSO,neg,-7,N/A,LOPAC
E13L458-0.5,602,M01,1,13,612,259,4T640458,M01,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,M02,2,13,612,343,4T640458,M02,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,M03,3,13,612,1834,4T640458,M03,Tryptamine hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M04,4,13,612,1854,4T640458,M04,L-allylglycine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M05,5,13,612,1863,4T640458,M05,Arcaine sulfate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M06,6,13,612,1218,4T640458,M06,Ancitabine hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M07,7,13,612,1905,4T640458,M07,"4-Amino-1,8-naphthalimide",sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M08,8,13,612,1842,4T640458,M08,Amlexanox,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M09,9,13,612,1651,4T640458,M09,(?)-2-Amino-4-phosphonobutyric acid,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M10,10,13,612,1723,4T640458,M10,Lercanidipine hydrochloride hemihydrate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M11,11,13,612,1892,4T640458,M11,Apigenin,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M12,12,13,612,1859,4T640458,M12,"1,3-Dipropyl-8-p-sulfophenylxanthine",sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M13,13,13,612,1573,4T640458,M13,UNC0379 trifluoroacetate salt,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M14,14,13,612,1744,4T640458,M14,Efavirenz,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M15,15,13,612,1763,4T640458,M15,(?)-2-Amino-3-phosphonopropionic acid,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M16,16,13,612,1675,4T640458,M16,SB 200646 hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M17,17,13,612,1661,4T640458,M17,TNP,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M18,18,13,612,1732,4T640458,M18,AB-MECA,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M19,19,13,612,1849,4T640458,M19,Arbidol hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M20,20,13,612,1738,4T640458,M20,ARL 67156 trisodium salt,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M21,21,13,612,1888,4T640458,M21,4-Aminobenzamidine dihydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M22,22,13,612,1627,4T640458,M22,BMS-195614,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,M23,23,13,612,328,4T640458,M23,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,M24,24,13,612,283,4T640458,M24,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,N01,1,14,612,260,4T640458,N01,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,N02,2,14,612,297,4T640458,N02,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,N03,3,14,612,1676,4T640458,N03,L-Buthionine-sulfoximine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N04,4,14,612,1877,4T640458,N04,Cyproterone acetate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N05,5,14,612,1719,4T640458,N05,Bepridil hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N06,6,14,612,1785,4T640458,N06,Captopril,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N07,7,14,612,1570,4T640458,N07,Buspirone hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N08,8,14,612,1630,4T640458,N08,Cyclobenzaprine hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N09,9,14,612,1812,4T640458,N09,Alfuzosin hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N10,10,14,612,1642,4T640458,N10,Bethanechol chloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N11,11,14,612,1806,4T640458,N11,Benoxathian hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N12,12,14,612,1831,4T640458,N12,Cinepazide maleate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N13,13,14,612,1704,4T640458,N13,BTCP hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N14,14,14,612,1609,4T640458,N14,Clofibrate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N15,15,14,612,1674,4T640458,N15,NSC 617145,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N16,16,14,612,1583,4T640458,N16,Clomipramine hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N17,17,14,612,1720,4T640458,N17,Caffeine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N18,18,14,612,1615,4T640458,N18,N6-Cyclopentyladenosine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N19,19,14,612,1642,4T640458,N19,Chlorpropamide,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N20,20,14,612,1721,4T640458,N20,Cinoxacin,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N21,21,14,612,1652,4T640458,N21,Carboplatin,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N22,22,14,612,230,4T640458,N22,Colchicine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,N23,23,14,612,389,4T640458,N23,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,N24,24,14,612,303,4T640458,N24,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,O01,1,15,612,338,4T640458,O01,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,O02,2,15,612,304,4T640458,O02,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,O03,3,15,612,1626,4T640458,O03,5-Fluoroindole-2-carboxylic acid,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O04,4,15,612,1573,4T640458,O04,ABT-418 hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O05,5,15,612,1718,4T640458,O05,1-Aminocyclopropanecarboxylic acid hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O06,6,15,612,1778,4T640458,O06,Alprenolol hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O07,7,15,612,1744,4T640458,O07,Reserpine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O08,8,15,612,1641,4T640458,O08,WZ4003,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O09,9,15,612,1790,4T640458,O09,MCC-555,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O10,10,15,612,524,4T640458,O10,Amsacrine hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O11,11,15,612,1562,4T640458,O11,(+)-Butaclamol hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O12,12,15,612,1290,4T640458,O12,Enclomiphene hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O13,13,15,612,1556,4T640458,O13,Apomorphine hydrochloride hemihydrate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O14,14,15,612,1707,4T640458,O14,S(-)-Atenolol,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O15,15,15,612,1445,4T640458,O15,L-Arginine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O16,16,15,612,1676,4T640458,O16,AS-252424,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O17,17,15,612,1593,4T640458,O17,2-(2-Aminoethyl)isothiourea dihydrobromide,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O18,18,15,612,1596,4T640458,O18,Alloxazine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O19,19,15,612,1676,4T640458,O19,Kyotorphin acetate salt,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O20,20,15,612,1481,4T640458,O20,Beclomethasone,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O21,21,15,612,1640,4T640458,O21,3-Aminopropylphosphonic acid,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O22,22,15,612,1700,4T640458,O22,Benzamide,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,O23,23,15,612,362,4T640458,O23,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,O24,24,15,612,308,4T640458,O24,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,P01,1,16,612,260,4T640458,P01,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,P02,2,16,612,267,4T640458,P02,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,P03,3,16,612,1348,4T640458,P03,"DL-Buthionine-[S,R]-sulfoximine",sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P04,4,16,612,1511,4T640458,P04,DL-p-Chlorophenylalanine methyl ester hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P05,5,16,612,1519,4T640458,P05,(+)-Brompheniramine maleate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P06,6,16,612,1423,4T640458,P06,CNS-1102,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P07,7,16,612,1309,4T640458,P07,Benserazide hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P08,8,16,612,1456,4T640458,P08,Carbetapentane citrate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P09,9,16,612,1493,4T640458,P09,Clonixin,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P10,10,16,612,1415,4T640458,P10,Cinnarizine,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P11,11,16,612,1348,4T640458,P11,Anagrelide hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P12,12,16,612,1556,4T640458,P12,Clotrimazole,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P13,13,16,612,1424,4T640458,P13,DAPH,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P14,14,16,612,1218,4T640458,P14,Cytosine-1-beta-D-arabinofuranoside hydrochloride,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P15,15,16,612,1603,4T640458,P15,Supercinnamaldehyde,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P16,16,16,612,127,4T640458,P16,Calcimycin,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P17,17,16,612,1558,4T640458,P17,Cyclophosphamide monohydrate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P18,18,16,612,1319,4T640458,P18,Cantharidic Acid,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P19,19,16,612,1405,4T640458,P19,1-(4-Chlorobenzyl)-5-methoxy-2-methylindole-3-acetic acid,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P20,20,16,612,1436,4T640458,P20,Droxinostat,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P21,21,16,612,1497,4T640458,P21,Cortisone,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P22,22,16,612,1543,4T640458,P22,L-Canavanine sulfate,sample,-6.301029996,N/A,LOPAC
E13L458-0.5,602,P23,23,16,612,301,4T640458,P23,PAC,pos,-6,N/A,LOPAC
E13L458-0.5,602,P24,24,16,612,309,4T640458,P24,PAC,pos,-6,N/A,LOPAC
E21L458-0.5,603,A01,1,1,613,964,4T640458,A01,DMSO,neg,-7,N/A,LOPAC
E21L458-0.5,603,A02,2,1,613,1032,4T640458,A02,DMSO,neg,-7,N/A,LOPAC
E21L458-0.5,603,A03,3,1,613,1053,4T640458,A03,DL-alpha-Methyl-p-tyrosine,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A04,4,1,613,928,4T640458,A04,N-Acetyl-L-Cysteine,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A05,5,1,613,960,4T640458,A05,"6-Methoxy-1,2,3,4-tetrahydro-9H-pyrido[3,4b] indole",sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A06,6,1,613,966,4T640458,A06,6-Aminohexanoic acid,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A07,7,1,613,1025,4T640458,A07,Acetamide,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A08,8,1,613,968,4T640458,A08,Altretamine,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A09,9,1,613,896,4T640458,A09,Amantadine hydrochloride,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A10,10,1,613,1037,4T640458,A10,"Adenosine 3"",5""-cyclic monophosphate",sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A11,11,1,613,1008,4T640458,A11,GABA,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A12,12,1,613,911,4T640458,A12,(?)-AMT hydrochloride,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A13,13,1,613,1010,4T640458,A13,Gabaculine hydrochloride,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A14,14,1,613,1016,4T640458,A14,Gardiquimod,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A15,15,1,613,952,4T640458,A15,O-(Carboxymethyl)hydroxylamine hemihydrochloride,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A16,16,1,613,991,4T640458,A16,"1-Allyl-3,7-dimethyl-8-p-sulfophenylxanthine",sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A17,17,1,613,1131,4T640458,A17,Ezatiostat,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A18,18,1,613,1012,4T640458,A18,Acetohexamide,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A19,19,1,613,993,4T640458,A19,N-Acetylprocainamide hydrochloride,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A20,20,1,613,895,4T640458,A20,Sertaconazole nitrate,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A21,21,1,613,1131,4T640458,A21,Actinonin,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A22,22,1,613,1040,4T640458,A22,"2,3-Butanedione monoxime",sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,A23,23,1,613,1205,4T640458,A23,DMSO,neg,-7,N/A,LOPAC
E21L458-0.5,603,A24,24,1,613,1003,4T640458,A24,DMSO,neg,-7,N/A,LOPAC
E21L458-0.5,603,B01,1,2,613,1126,4T640458,B01,DMSO,neg,-7,N/A,LOPAC
E21L458-0.5,603,B02,2,2,613,1307,4T640458,B02,DMSO,neg,-7,N/A,LOPAC
E21L458-0.5,603,B03,3,2,613,1323,4T640458,B03,Zanamivir,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B04,4,2,613,1282,4T640458,B04,Icaritin,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B05,5,2,613,1158,4T640458,B05,Bumetanide,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B06,6,2,613,1038,4T640458,B06,Cyclosporin A,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B07,7,2,613,1076,4T640458,B07,(?)-Baclofen,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B08,8,2,613,1165,4T640458,B08,Carbachol,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B09,9,2,613,51,4T640458,B09,Brefeldin A from Penicillium brefeldianum,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B10,10,2,613,1295,4T640458,B10,Cephalexin hydrate,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B11,11,2,613,1147,4T640458,B11,KT203,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B12,12,2,613,1244,4T640458,B12,Roscovitine,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B13,13,2,613,1137,4T640458,B13,Bupropion hydrochloride,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B14,14,2,613,1125,4T640458,B14,Cyproheptadine hydrochloride,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B15,15,2,613,389,4T640458,B15,Torin2,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B16,16,2,613,1197,4T640458,B16,3-Morpholinosydnonimine hydrochloride,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B17,17,2,613,1142,4T640458,B17,Ciprofibrate,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B18,18,2,613,153,4T640458,B18,Cantharidin,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B19,19,2,613,1242,4T640458,B19,CGP-7930,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B20,20,2,613,1373,4T640458,B20,Chlorpromazine hydrochloride,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B21,21,2,613,1218,4T640458,B21,Chlorprothixene hydrochloride,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B22,22,2,613,1245,4T640458,B22,Centrophenoxine hydrochloride,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,B23,23,2,613,1315,4T640458,B23,DMSO,neg,-7,N/A,LOPAC
E21L458-0.5,603,B24,24,2,613,1284,4T640458,B24,DMSO,neg,-7,N/A,LOPAC
E21L458-0.5,603,C01,1,3,613,1281,4T640458,C01,DMSO,neg,-7,N/A,LOPAC
E21L458-0.5,603,C02,2,3,613,1362,4T640458,C02,DMSO,neg,-7,N/A,LOPAC
E21L458-0.5,603,C03,3,3,613,1338,4T640458,C03,N-Phenylanthranilic acid,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C04,4,3,613,1303,4T640458,C04,L-2-aminoadipic acid,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C05,5,3,613,1037,4T640458,C05,GSK-650394,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C06,6,3,613,1316,4T640458,C06,OBAA,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C07,7,3,613,1367,4T640458,C07,Eptifibatide acetate,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C08,8,3,613,1139,4T640458,C08,KT185,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C09,9,3,613,1225,4T640458,C09,Aminophylline ethylenediamine,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C10,10,3,613,1389,4T640458,C10,L(-)-Norepinephrine bitartrate,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C11,11,3,613,1366,4T640458,C11,"3""-Azido-3""-deoxythymidine",sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C12,12,3,613,1460,4T640458,C12,Paroxetine hydrochloride hemihydrate (MW = 374.83),sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C13,13,3,613,1321,4T640458,C13,YM 976,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C14,14,3,613,1277,4T640458,C14,VU0420373,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C15,15,3,613,1315,4T640458,C15,"5-(N,N-Dimethyl)amiloride hydrochloride",sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C16,16,3,613,1337,4T640458,C16,trans-(?)-ACPD,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C17,17,3,613,1377,4T640458,C17,(?)-2-Amino-5-phosphonopentanoic acid,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C18,18,3,613,1301,4T640458,C18,SKF-89145 hydrobromide,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C19,19,3,613,1332,4T640458,C19,Sodium Taurocholate hydrate,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C20,20,3,613,1299,4T640458,C20,CCG-50014,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C21,21,3,613,1331,4T640458,C21,Tienilic acid,sample,-6.301029996,N/A,LOPAC
E21L458-0.5,603,C22,22,3,613,1307,4T640458,C22,SB 222200,sample,-6.301029996,N/A,LOPAC
